id_producto;valoracion_producto;estado_producto_servicio_id_producto;tienda_id_producto;titulo_lista_producto;nombre_producto;url_producto;img_producto;costo_producto;precio_producto;existenci_producto;oferta_producto;descripcion_producto;resumen_producto;detalles_producto;especificaciones_producto;galeria_producto;video_producto;top_banner_producto;default_banner_producto;horizontal_slider_producto;vertical_slider_producto;reviews_producto;tags_producto;codigo_producto;ventas_producto;vistas_producto;fecha_creacion_producto;fecha_modificacion_producto
12082;;1;29;;Kit de Carburador KEYSTER K11-8088N 160447;;https://m.autoplanet.cl/medias/sys_master/images/ha9/h5d/8940156649502.jpg;10990;;;;;;;;;;;;;;;;;;;;
12083;;1;25;;Kit de Carburador KEYSTER K11-8095H 280519;;https://m.autoplanet.cl/medias/sys_master/images/h2c/hc3/8937395322910.jpg;7290;;;;;;;;;;;;;;;;;;;;
12084;;1;28;;Kit de Carburador KEYSTER K11-897A 260442.;;https://m.autoplanet.cl/medias/sys_master/images/h0f/h2c/8936506884126.jpg;8890;;;;;;;;;;;;;;;;;;;;
12085;;1;27;;Kit de Carburador KEYSTER K11-9504M KCB-023;;https://www.autoplanet.cl/images/products/sin_image250.png;3090;;;;;;;;;;;;;;;;;;;;
12086;;1;29;;Kit de Carburador KEYSTER K11-927A KCB-022;;https://www.autoplanet.cl/images/products/sin_image250.png;5990;;;;;;;;;;;;;;;;;;;;
12087;;1;20;;Manguera de Combustible 1/4 (Con Tela) 6 Mm.;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;2290;;;;;;;;;;;;;;;;;;;;
12088;;1;29;;Manguera de Combustible 5/16 (Con Tela) 8 Mm..;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;2590;;;;;;;;;;;;;;;;;;;;
12089;;1;27;;Piola del Acelerador 50017350;;https://m.autoplanet.cl/medias/sys_master/images/hb4/hce/8938631397406.jpg;7290;;;;;;;;;;;;;;;;;;;;
12090;;1;27;;Piola Acelerador 286229;;https://www.autoplanet.cl/images/products/sin_image250.png;3990;;;;;;;;;;;;;;;;;;;;
12091;;1;22;;Piola del Acelerador 8-94473-377-1 264209;;https://m.autoplanet.cl/medias/sys_master/images/hfb/h2b/8938632183838.jpg;4790;;;;;;;;;;;;;;;;;;;;
12092;;1;26;;Piola del Acelerador 15910-85211;;https://m.autoplanet.cl/medias/sys_master/images/h0f/h8d/8938602627102.jpg;4790;;;;;;;;;;;;;;;;;;;;
12093;;1;26;;Piola del Acelerador 46433899;;https://m.autoplanet.cl/medias/sys_master/images/h3b/hd4/8937455091742.jpg;4790;;;;;;;;;;;;;;;;;;;;
12094;;1;23;;Piola del Acelerador 1629-E9 PLA-014;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;6990;;;;;;;;;;;;;;;;;;;;
12095;;1;20;;Piola Acelerador RIHE GM90501432;;https://www.autoplanet.cl/images/products/sin_image250.png;3490;;;;;;;;;;;;;;;;;;;;
12096;;1;21;;Piola del Acelerador 90411031 PLA-049;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;3490;;;;;;;;;;;;;;;;;;;;
12097;;1;24;;Piola del Acelerador AA110-41-660C A201110.;;https://m.autoplanet.cl/medias/sys_master/images/hf6/h72/8938399072286.jpg;7990;;;;;;;;;;;;;;;;;;;;
12098;;1;29;;Piola del Acelerador PMC 141216;;https://m.autoplanet.cl/medias/sys_master/images/h1f/hce/8938601447454.jpg;7790;;;;;;;;;;;;;;;;;;;;
12099;;1;29;;Piola del Acelerador 18201-79Y00 143647;;https://m.autoplanet.cl/medias/sys_master/images/hec/h54/8963415834654.jpg;5090;;;;;;;;;;;;;;;;;;;;
12100;;1;26;;Piola del Velocímetro CAHSA 150947.;;https://m.autoplanet.cl/medias/sys_master/images/hd1/h5a/8933579980830.jpg;4990;;;;;;;;;;;;;;;;;;;;
12101;;1;26;;Piola del Acelerador TYC 1264370.;;https://m.autoplanet.cl/medias/sys_master/images/h22/h01/9029790892062.jpg;8290;;;;;;;;;;;;;;;;;;;;
12102;;1;23;;Catalizador GREENFLOW 2.25 Pulg. GFC-002;;https://m.autoplanet.cl/medias/sys_master/images/hf5/hc6/8939709169694.jpg;35990;;;;;;;;;;;;;;;;;;;;
12103;;1;24;;Catalizador GABRIEL 2 Pulg. CAT-R-1C 2.0 LTS;;https://m.autoplanet.cl/medias/sys_master/images/h92/h9a/9002505961502.jpg;27990;;;;;;;;;;;;;;;;;;;;
12104;;1;27;;Catalizador GREENFLOW 2 Pulg. GFC-003.;;https://m.autoplanet.cl/medias/sys_master/images/h07/hce/9023505760286.jpg;35990;;;;;;;;;;;;;;;;;;;;
12105;;1;25;;Catalizador GREENFLOW 2 Pulg. GFC-001;;https://m.autoplanet.cl/medias/sys_master/images/h74/hd6/9029712969758.jpg;35990;;;;;;;;;;;;;;;;;;;;
12106;;1;23;;Amortiguador Izquierdo o Derecho DGP DSA12230005.;;https://m.autoplanet.cl/medias/sys_master/images/hb6/hf1/8964740874270.jpg;9490;;;;;;;;;;;;;;;;;;;;
12107;;1;24;;Amortiguador Izquierdo o Derecho DGP DSA12230044;;https://m.autoplanet.cl/medias/sys_master/images/hbb/h62/8964752277534.jpg;12490;;;;;;;;;;;;;;;;;;;;
12108;;1;24;;Amortiguador Izquierdo o Derecho DGP DSA12240321.;;https://m.autoplanet.cl/medias/sys_master/images/h0c/h19/8981114257438.jpg;15490;;;;;;;;;;;;;;;;;;;;
12109;;1;22;;Amortiguador Izquierdo o Derecho DGP DSA32240029;;https://m.autoplanet.cl/medias/sys_master/images/hd8/ha5/8981271740446.jpg;21990;;;;;;;;;;;;;;;;;;;;
12110;;1;29;;Amortiguador Izquierdo DGP DSA42240238;;https://m.autoplanet.cl/medias/sys_master/images/h0f/h79/8963740106782.jpg;18490;;;;;;;;;;;;;;;;;;;;
12111;;1;23;;Amortiguador Derecho DGP DSA42240237.;;https://m.autoplanet.cl/medias/sys_master/images/hc9/hf7/8963756916766.jpg;16990;;;;;;;;;;;;;;;;;;;;
12112;;1;26;;Amortiguador Izquierdo o Derecho DGP DSA12240730.;;https://m.autoplanet.cl/medias/sys_master/images/he5/h32/8964801167390.jpg;14990;;;;;;;;;;;;;;;;;;;;
12113;;1;26;;Amortiguador Izquierdo o Derecho DGP DSA32240417;;https://m.autoplanet.cl/medias/sys_master/images/h03/ha1/8981233139742.jpg;22990;;;;;;;;;;;;;;;;;;;;
12114;;1;25;;Amortiguador Izquierdo o Derecho DGP DSA32240174.;;https://m.autoplanet.cl/medias/sys_master/images/h69/h75/9046314418206.jpg;14490;;;;;;;;;;;;;;;;;;;;
12115;;1;29;;Amortiguador Izquierdo o Derecho DGP DSA12230017.;;https://m.autoplanet.cl/medias/sys_master/images/h7d/h4a/8964750147614.jpg;12990;;;;;;;;;;;;;;;;;;;;
12116;;1;28;;Amortiguador Izquierdo DGP DSA42241095.;;https://m.autoplanet.cl/medias/sys_master/images/hd2/h04/8963754950686.jpg;22990;;;;;;;;;;;;;;;;;;;;
12117;;1;28;;Amortiguador Izquierdo o Derecho DGP DSA42240159;;https://m.autoplanet.cl/medias/sys_master/images/hc7/hee/8963184885790.jpg;14990;;;;;;;;;;;;;;;;;;;;
12118;;1;24;;Amortiguador Derecho DGP DSA42341263.;;https://m.autoplanet.cl/medias/sys_master/images/hf3/ha1/8964654071838.jpg;25490;;;;;;;;;;;;;;;;;;;;
12119;;1;23;;Amortiguador Derecho DGP DSA42250811.;;https://m.autoplanet.cl/medias/sys_master/images/h8f/hc3/9046311272478.jpg;38990;;;;;;;;;;;;;;;;;;;;
12120;;1;29;;Amortiguador Derecho DGP DSA42241096.;;https://m.autoplanet.cl/medias/sys_master/images/h9a/heb/8963734962206.jpg;22990;;;;;;;;;;;;;;;;;;;;
12121;;1;25;;Amortiguador Izquierdo DGP DSA42240158;;https://m.autoplanet.cl/medias/sys_master/images/h76/h1f/8962741469214.jpg;30490;;;;;;;;;;;;;;;;;;;;
12122;;1;29;;Amortiguador Derecho DGP DSA42240100;;https://m.autoplanet.cl/medias/sys_master/images/hb2/hab/8963743318046.jpg;26490;;;;;;;;;;;;;;;;;;;;
12123;;1;27;;Amortiguador Derecho DGP DSA42240157;;https://m.autoplanet.cl/medias/sys_master/images/h51/h38/8962738651166.jpg;30490;;;;;;;;;;;;;;;;;;;;
12124;;1;29;;Amortiguador Izquierdo o Derecho TROOP TSA1223-0087.;;https://m.autoplanet.cl/medias/sys_master/images/hc0/h0b/8965015437342.jpg;9990;;;;;;;;;;;;;;;;;;;;
12125;;1;28;;Amortiguador Izquierdo DGP DSA42341264;;https://m.autoplanet.cl/medias/sys_master/images/hfc/hdb/8964656332830.jpg;25490;;;;;;;;;;;;;;;;;;;;
12126;;1;29;;Amortiguador Izquierdo DGP DSA42240810.;;https://m.autoplanet.cl/medias/sys_master/images/h39/h20/8939188846622.jpg;22990;;;;;;;;;;;;;;;;;;;;
12127;;1;29;;Amortiguador Derecho DGP DSA42251367;;https://m.autoplanet.cl/medias/sys_master/images/he2/h04/8981261910046.jpg;19490;;;;;;;;;;;;;;;;;;;;
12128;;1;21;;Amortiguador Izquierdo DGP DSA42251368;;https://m.autoplanet.cl/medias/sys_master/images/h4d/h48/8981253259294.jpg;19490;;;;;;;;;;;;;;;;;;;;
12129;;1;24;;Amortiguador Izquierdo o Derecho DGP DSA42251235.;;https://m.autoplanet.cl/medias/sys_master/images/hc2/hdb/9046309306398.jpg;21490;;;;;;;;;;;;;;;;;;;;
12130;;1;20;;Amortiguador Derecho DGP DSA42240057.;;https://m.autoplanet.cl/medias/sys_master/images/h1d/h82/8964810997790.jpg;23990;;;;;;;;;;;;;;;;;;;;
12131;;1;29;;Amortiguador Derecho DGP DSA42250159;;https://m.autoplanet.cl/medias/sys_master/images/hec/hdf/9046306160670.jpg;21990;;;;;;;;;;;;;;;;;;;;
12132;;1;29;;Amortiguador Derecho DGP DSA42251075B;;https://m.autoplanet.cl/medias/sys_master/images/hc3/ha4/8981222129694.jpg;22990;;;;;;;;;;;;;;;;;;;;
12133;;1;27;;Amortiguador Izquierdo DGP DSA42240099.;;https://m.autoplanet.cl/medias/sys_master/images/h1a/h5a/8963760816158.jpg;26490;;;;;;;;;;;;;;;;;;;;
12134;;1;24;;Amortiguador Derecho DGP DSA42240761E;;https://m.autoplanet.cl/medias/sys_master/images/hdb/hba/8981242249246.jpg;13990;;;;;;;;;;;;;;;;;;;;
12135;;1;25;;Amortiguador Derecho DGP DSA42250077.;;https://m.autoplanet.cl/medias/sys_master/images/h76/hbb/8981258371102.jpg;15490;;;;;;;;;;;;;;;;;;;;
12136;;1;22;;Amortiguador Izquierdo o Derecho DGP DSA12240001.;;https://m.autoplanet.cl/medias/sys_master/images/h0b/hbc/8981228421150.jpg;13490;;;;;;;;;;;;;;;;;;;;
12137;;1;29;;Amortiguador Izquierdo DGP DSA42251076B;;https://m.autoplanet.cl/medias/sys_master/images/h33/h15/8981240676382.jpg;22990;;;;;;;;;;;;;;;;;;;;
12138;;1;28;;Amortiguador Izquierdo DGP DSA42250648.;;https://m.autoplanet.cl/medias/sys_master/images/hfe/h64/9046317563934.jpg;30490;;;;;;;;;;;;;;;;;;;;
12139;;1;23;;Amortiguador Izquierdo o Derecho DGP DSA12240220;;https://m.autoplanet.cl/medias/sys_master/images/hd8/hd8/8964827185182.jpg;22990;;;;;;;;;;;;;;;;;;;;
12140;;1;24;;Amortiguador Derecho DGP DSA42251819;;https://m.autoplanet.cl/medias/sys_master/images/h08/hc9/9029801115678.jpg;20990;;;;;;;;;;;;;;;;;;;;
12141;;1;29;;Amortiguador Derecho DGP DSA42240621;;https://m.autoplanet.cl/medias/sys_master/images/ha0/hdb/8981239103518.jpg;17990;;;;;;;;;;;;;;;;;;;;
12142;;1;20;;Amortiguador Izquierdo DGP DSA42250078;;https://m.autoplanet.cl/medias/sys_master/images/h9e/he8/8981281243166.jpg;15490;;;;;;;;;;;;;;;;;;;;
12143;;1;25;;Amortiguador Derecho DGP DSA42240275;;https://m.autoplanet.cl/medias/sys_master/images/ha5/h5a/9046312845342.jpg;31490;;;;;;;;;;;;;;;;;;;;
12144;;1;25;;Amortiguador Derecho DGP DSA42250647;;https://m.autoplanet.cl/medias/sys_master/images/h80/heb/9046318350366.jpg;28990;;;;;;;;;;;;;;;;;;;;
12145;;1;29;;Amortiguador Derecho DGP DSA42250239;;https://m.autoplanet.cl/medias/sys_master/images/hbc/h5f/8964379672606.jpg;18490;;;;;;;;;;;;;;;;;;;;
12146;;1;22;;Amortiguador Izquierdo DGP DSA42251820;;https://m.autoplanet.cl/medias/sys_master/images/he7/hd4/8963399516190.jpg;20990;;;;;;;;;;;;;;;;;;;;
12147;;1;24;;Amortiguador Izquierdo o Derecho DGP DSA12230421;;https://m.autoplanet.cl/medias/sys_master/images/ha7/hae/8981248540702.jpg;13490;;;;;;;;;;;;;;;;;;;;
12148;;1;21;;Amortiguador Izquierdo TROOP TSA4114-0058.;;https://m.autoplanet.cl/medias/sys_master/images/h90/h18/8965005606942.jpg;14990;;;;;;;;;;;;;;;;;;;;
12149;;1;26;;Amortiguador Derecho TROOP TSA4114-0209;;https://m.autoplanet.cl/medias/sys_master/images/h1c/h06/8965010718750.jpg;10000;;;;;;;;;;;;;;;;;;;;
12150;;1;20;;Amortiguador Izquierdo DGP DSA42251068.;;https://m.autoplanet.cl/medias/sys_master/images/h27/h2c/8963744890910.jpg;19490;;;;;;;;;;;;;;;;;;;;
12151;;1;21;;Amortiguador Izquierdo DGP DSA42241192A;;https://m.autoplanet.cl/medias/sys_master/images/h71/h08/8990089674782.jpg;14990;;;;;;;;;;;;;;;;;;;;
12152;;1;26;;Amortiguador Izquierdo o Derecho KYB 443293.;;https://m.autoplanet.cl/medias/sys_master/images/h62/h75/8962189557790.jpg;16990;;;;;;;;;;;;;;;;;;;;
12153;;1;20;;Amortiguador Izquierdo DGP DSA42240206.;;https://m.autoplanet.cl/medias/sys_master/images/h5f/h9b/8939175477278.jpg;18490;;;;;;;;;;;;;;;;;;;;
12154;;1;24;;Amortiguador Izquierdo DGP DSA42250160;;https://m.autoplanet.cl/medias/sys_master/images/hf7/h3b/9046307733534.jpg;21990;;;;;;;;;;;;;;;;;;;;
12155;;1;26;;Amortiguador Derecho DGP DSA42240205;;https://m.autoplanet.cl/medias/sys_master/images/h69/h48/9046324641822.jpg;18490;;;;;;;;;;;;;;;;;;;;
12156;;1;20;;Amortiguador Izquierdo o Derecho DGP DSA32240313;;https://m.autoplanet.cl/medias/sys_master/images/h5f/h55/8981225275422.jpg;20490;;;;;;;;;;;;;;;;;;;;
12157;;1;29;;Amortiguador Delantero Derecho SAMSUNG Original 4422052730;;https://m.autoplanet.cl/medias/sys_master/images/he1/h78/9061343526942.jpg;135490;;;;;;;;;;;;;;;;;;;;
12158;;1;29;;Amortiguador Izquierdo o Derecho DGP DSA12240078.;;https://m.autoplanet.cl/medias/sys_master/images/h75/h0c/8963690627102.jpg;8990;;;;;;;;;;;;;;;;;;;;
12159;;1;24;;Amortiguador Izquierdo DGP DSA42250906.;;https://m.autoplanet.cl/medias/sys_master/images/h08/hb9/8939208867870.jpg;31490;;;;;;;;;;;;;;;;;;;;
12160;;1;28;;Amortiguador OLIMITA 090040598;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;28990;;;;;;;;;;;;;;;;;;;;
12161;;1;24;;Amortiguador Izquierdo o Derecho DGP DSA12230087.;;https://m.autoplanet.cl/medias/sys_master/images/hae/h34/8964820107294.jpg;14490;;;;;;;;;;;;;;;;;;;;
12162;;1;25;;Amortiguador Derecho DGP DSA42250905F;;https://m.autoplanet.cl/medias/sys_master/images/hfb/hd1/8981269381150.jpg;23990;;;;;;;;;;;;;;;;;;;;
12163;;1;22;;Amortiguador Derecho DGP DSA42250905.;;https://m.autoplanet.cl/medias/sys_master/images/hc3/h9e/8939215945758.jpg;31490;;;;;;;;;;;;;;;;;;;;
12164;;1;26;;Amortiguador Izquierdo o Derecho KIA Original 543004E100;;https://m.autoplanet.cl/medias/sys_master/images/h00/hdc/8976645062686.jpg;62990;;;;;;;;;;;;;;;;;;;;
12165;;1;28;;Amortiguador Izquierdo DGP DSA42251080.;;https://m.autoplanet.cl/medias/sys_master/images/hba/h01/8981278818334.jpg;30490;;;;;;;;;;;;;;;;;;;;
12166;;1;28;;Amortiguador Izquierdo o Derecho DGP DSA42241282.;;https://m.autoplanet.cl/medias/sys_master/images/hb5/h91/8981243822110.jpg;20490;;;;;;;;;;;;;;;;;;;;
12167;;1;22;;Amortiguador Izquierdo DGP DSA42240058.;;https://m.autoplanet.cl/medias/sys_master/images/h0c/h1a/8939160141854.jpg;23990;;;;;;;;;;;;;;;;;;;;
12168;;1;25;;Amortiguador Derecho DGP DSA42240055;;https://m.autoplanet.cl/medias/sys_master/images/h40/h11/9066120740894.jpg;18490;;;;;;;;;;;;;;;;;;;;
12169;;1;23;;Amortiguador Izquierdo DGP DSA42250198;;https://m.autoplanet.cl/medias/sys_master/images/h5b/h45/9002543841310.jpg;29990;;;;;;;;;;;;;;;;;;;;
12170;;1;24;;Amortiguador Derecho DGP DSA42250197;;https://m.autoplanet.cl/medias/sys_master/images/ha0/h10/8939210440734.jpg;29990;;;;;;;;;;;;;;;;;;;;
12171;;1;27;;Amortiguador Izquierdo DGP DSA42240120;;https://m.autoplanet.cl/medias/sys_master/images/ha6/h54/8939162501150.jpg;26990;;;;;;;;;;;;;;;;;;;;
12172;;1;29;;Amortiguador Derecho DGP DSA42240119;;https://m.autoplanet.cl/medias/sys_master/images/h54/h83/8939059019806.jpg;26990;;;;;;;;;;;;;;;;;;;;
12173;;1;21;;Amortiguador Izquierdo DGP DSA12240169A.;;https://m.autoplanet.cl/medias/sys_master/images/h2e/he2/8963684663326.jpg;22490;;;;;;;;;;;;;;;;;;;;
12174;;1;29;;Amortiguador Derecho DGP DSA42251551.;;https://m.autoplanet.cl/medias/sys_master/images/hce/ha6/8963686531102.jpg;22490;;;;;;;;;;;;;;;;;;;;
12175;;1;21;;Amortiguador Derecho DGP DSA42240681;;https://m.autoplanet.cl/medias/sys_master/images/hca/h7e/8939182555166.jpg;19990;;;;;;;;;;;;;;;;;;;;
12176;;1;23;;Amortiguador Derecho DGP DSA42250047.;;https://m.autoplanet.cl/medias/sys_master/images/hb7/hbd/8939178623006.jpg;26490;;;;;;;;;;;;;;;;;;;;
12177;;1;23;;Amortiguador Izquierdo DGP DSA42250048;;https://m.autoplanet.cl/medias/sys_master/images/h6e/hca/8939190419486.jpg;26490;;;;;;;;;;;;;;;;;;;;
12178;;1;27;;Amortiguador Izquierdo o Derecho DGP DSA12230016.;;https://m.autoplanet.cl/medias/sys_master/images/hcd/h6e/8964747886622.jpg;11990;;;;;;;;;;;;;;;;;;;;
12179;;1;20;;Amortiguador Izquierdo DGP DSA42250240.;;https://m.autoplanet.cl/medias/sys_master/images/hbc/h21/8964529356830.jpg;18490;;;;;;;;;;;;;;;;;;;;
12180;;1;23;;Amortiguador Izquierdo DGP DSA42240046.;;https://m.autoplanet.cl/medias/sys_master/images/h26/h8f/8964807458846.jpg;21990;;;;;;;;;;;;;;;;;;;;
12181;;1;24;;Amortiguador Derecho DGP DSA42240809;;https://m.autoplanet.cl/medias/sys_master/images/h60/h14/8939188060190.jpg;22990;;;;;;;;;;;;;;;;;;;;
12182;;1;25;;Amortiguador BHORKE PE70000;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;49990;;;;;;;;;;;;;;;;;;;;
12183;;1;23;;Amortiguador Delantero Derecho HYUNDAI Original 6612H000-7313;;https://m.autoplanet.cl/medias/sys_master/images/h37/h9c/9030094127134.jpg;54990;;;;;;;;;;;;;;;;;;;;
12184;;1;23;;Conjunto Amortiguador Delantero Derecho CHANGAN Original CM5044-0201.;;https://m.autoplanet.cl/medias/sys_master/images/h08/h48/9023481970718.jpg;209990;;;;;;;;;;;;;;;;;;;;
12185;;1;21;;Amortiguador Derecho KYB 334304.;;https://m.autoplanet.cl/medias/sys_master/images/h74/h0b/8962061631518.jpg;84990;;;;;;;;;;;;;;;;;;;;
12186;;1;23;;Amortiguador Izquierdo DGP DSA42250164;;https://m.autoplanet.cl/medias/sys_master/images/h6f/haa/8981245394974.jpg;15990;;;;;;;;;;;;;;;;;;;;
12187;;1;21;;Amortiguador Derecho DGP DSA42250163.;;https://m.autoplanet.cl/medias/sys_master/images/hbb/h2c/8981231566878.jpg;15990;;;;;;;;;;;;;;;;;;;;
12188;;1;22;;Amortiguador Izquierdo o Derecho STP 0010374;;https://m.autoplanet.cl/medias/sys_master/images/h31/h47/8962031681566.jpg;10990;;;;;;;;;;;;;;;;;;;;
12189;;1;23;;Amortiguador Izquierdo o Derecho KYB 344285;;https://m.autoplanet.cl/medias/sys_master/images/h24/h74/8981395767326.jpg;34990;;;;;;;;;;;;;;;;;;;;
12190;;1;23;;Amortiguador Izquierdo o Derecho KYB 344346.;;https://m.autoplanet.cl/medias/sys_master/images/h69/h2a/8981434368030.jpg;29990;;;;;;;;;;;;;;;;;;;;
12191;;1;25;;Amortiguador Izquierdo KYB 339250;;https://m.autoplanet.cl/medias/sys_master/images/h0c/hea/8981439086622.jpg;109990;;;;;;;;;;;;;;;;;;;;
12192;;1;21;;Amortiguador Delantero Ambos Lados GREAT WALL Original 2905100D01.;;https://m.autoplanet.cl/medias/sys_master/images/h32/h4a/9001776644126.jpg;41990;;;;;;;;;;;;;;;;;;;;
12193;;1;22;;Amortiguador Delantero Derecho BHORKE 1T00020.;;https://m.autoplanet.cl/medias/sys_master/images/h62/hf3/9029949521950.jpg;28990;;;;;;;;;;;;;;;;;;;;
12194;;1;26;;Amortiguador Delantero Ambos Lados RENAULT Original 543024308R.;;https://m.autoplanet.cl/medias/sys_master/images/h7c/h3c/9015276404766.jpg;101490;;;;;;;;;;;;;;;;;;;;
12195;;1;29;;Amortiguador Delantero Izquierdo SAMSUNG Original 4421052730;;https://m.autoplanet.cl/medias/sys_master/images/hbb/hee/9015291805726.jpg;107990;;;;;;;;;;;;;;;;;;;;
12196;;1;28;;Amortiguador Delantero Izquierdo MAZDA Original GJ6F34900G;;https://m.autoplanet.cl/medias/sys_master/images/h0f/h15/9044427636766.jpg;94490;;;;;;;;;;;;;;;;;;;;
12197;;1;29;;Amortiguador Izquierdo OLIMITA 904519;;https://m.autoplanet.cl/medias/sys_master/images/hff/hac/9015877828638.jpg;28990;;;;;;;;;;;;;;;;;;;;
12198;;1;20;;Amortiguador Derecho KYB 338094.;;https://m.autoplanet.cl/medias/sys_master/images/hff/h80/8962104098846.jpg;74990;;;;;;;;;;;;;;;;;;;;
12199;;1;28;;Amortiguador Delantero BHORKE 0010663;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;50990;;;;;;;;;;;;;;;;;;;;
12200;;1;27;;Amortiguador Delantero Izquierdo MAZDA Original BBM234900C;;https://m.autoplanet.cl/medias/sys_master/images/h1a/hb8/9044743094302.jpg;111990;;;;;;;;;;;;;;;;;;;;
12201;;1;26;;Amortiguador Izquierdo o Derecho BHORKE 0018234;;https://m.autoplanet.cl/medias/sys_master/images/h24/h92/8962044723230.jpg;22390;;;;;;;;;;;;;;;;;;;;
12202;;1;23;;Amortiguador Izquierdo KYB 341352.;;https://m.autoplanet.cl/medias/sys_master/images/h52/hd5/8962141913118.jpg;79990;;;;;;;;;;;;;;;;;;;;
12203;;1;20;;Amortiguador MANDO K402245;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;29490;;;;;;;;;;;;;;;;;;;;
12204;;1;28;;Amortiguador Delantero Izquierdo KYB 310004;;https://m.autoplanet.cl/medias/sys_master/images/h10/hfc/8990047436830.jpg;93490;;;;;;;;;;;;;;;;;;;;
12205;;1;20;;Amortiguador Delantero BESTE 56632094;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;24490;;;;;;;;;;;;;;;;;;;;
12206;;1;23;;Amortiguador OLIMITA 090040953;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;28490;;;;;;;;;;;;;;;;;;;;
12207;;1;24;;Amortiguador OLIMITA 090040833;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;32490;;;;;;;;;;;;;;;;;;;;
12208;;1;27;;Amortiguador OLIMITA 090040296;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;32490;;;;;;;;;;;;;;;;;;;;
12209;;1;24;;Amortiguador Delantero SSANGYONG 070500260;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;197990;;;;;;;;;;;;;;;;;;;;
12210;;1;28;;Amortiguador Derecho DGP DSA42250599.;;https://m.autoplanet.cl/medias/sys_master/images/h82/h43/8981220556830.jpg;22490;;;;;;;;;;;;;;;;;;;;
12211;;1;23;;Amortiguador Izquierdo DGP DSA42250600;;https://m.autoplanet.cl/medias/sys_master/images/h99/hcb/8981223702558.jpg;22490;;;;;;;;;;;;;;;;;;;;
12212;;1;26;;Amortiguador Izquierdo DGP DSA42250906F.;;https://m.autoplanet.cl/medias/sys_master/images/hea/he1/8981259943966.jpg;23990;;;;;;;;;;;;;;;;;;;;
12213;;1;29;;Amortiguador Izquierdo o Derecho KYB 341474;;https://m.autoplanet.cl/medias/sys_master/images/h0f/h40/8962145452062.jpg;89990;;;;;;;;;;;;;;;;;;;;
12214;;1;25;;Amortiguador Izquierdo KYB 339262.;;https://m.autoplanet.cl/medias/sys_master/images/h32/hcf/8962127364126.jpg;109990;;;;;;;;;;;;;;;;;;;;
12215;;1;28;;Amortiguador Izquierdo KYB 334373.;;https://m.autoplanet.cl/medias/sys_master/images/hab/hde/8962076966942.jpg;79990;;;;;;;;;;;;;;;;;;;;
12216;;1;29;;Amortiguador Derecho DGP DSA42240225;;https://m.autoplanet.cl/medias/sys_master/images/h9a/h51/8964898816030.jpg;12990;;;;;;;;;;;;;;;;;;;;
12217;;1;25;;Amortiguador Izquierdo DGP DSA42250490.;;https://m.autoplanet.cl/medias/sys_master/images/ha4/hd7/8939212013598.jpg;21990;;;;;;;;;;;;;;;;;;;;
12218;;1;25;;Amortiguador Izquierdo DGP DSA42240226.;;https://m.autoplanet.cl/medias/sys_master/images/hce/h61/8964899995678.jpg;12990;;;;;;;;;;;;;;;;;;;;
12219;;1;28;;Amortiguador Izquierdo o Derecho STP 0014490;;https://m.autoplanet.cl/medias/sys_master/images/hff/h19/8981372502046.jpg;22490;;;;;;;;;;;;;;;;;;;;
12220;;1;24;;Amortiguador Delantero Derecho HYUNDAI Original 6601R000-7313.;;https://m.autoplanet.cl/medias/sys_master/images/h1e/hf2/8987231911966.jpg;63690;;;;;;;;;;;;;;;;;;;;
12221;;1;22;;Amortiguador GSP GSSA32103110;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;33490;;;;;;;;;;;;;;;;;;;;
12222;;1;24;;Amortiguador Izquierdo o Derecho OLIMITA 904396;;https://m.autoplanet.cl/medias/sys_master/images/hdf/h05/9015876648990.jpg;18990;;;;;;;;;;;;;;;;;;;;
12223;;1;25;;Amortiguador Izquierdo BHORKE 0006719.;;https://m.autoplanet.cl/medias/sys_master/images/h28/hbd/8963688988702.jpg;19990;;;;;;;;;;;;;;;;;;;;
12224;;1;22;;Amortiguador Izquierdo o Derecho KYB 344420.;;https://m.autoplanet.cl/medias/sys_master/images/h3e/hd1/8962165112862.jpg;31990;;;;;;;;;;;;;;;;;;;;
